,0
1469,basset
1470,saint_bernard
1471,staffordshire_bullterrier
1472,newfoundland
1473,giant_schnauzer
1474,black-and-tan_coonhound
1475,irish_water_spaniel
1476,west_highland_white_terrier
1477,japanese_spaniel
1478,komondor
1479,scotch_terrier
1480,scottish_deerhound
1481,lakeland_terrier
1482,irish_water_spaniel
1483,entlebucher
1484,basset
1485,soft-coated_wheaten_terrier
1486,kerry_blue_terrier
1487,vizsla
1488,english_setter
1489,basset
1490,english_foxhound
1491,miniature_pinscher
1492,australian_terrier
1493,irish_terrier
1494,golden_retriever
1495,great_pyrenees
1496,bernese_mountain_dog
1497,cairn
1498,great_pyrenees
1499,black-and-tan_coonhound
1500,black-and-tan_coonhound
1501,keeshond
1502,bedlington_terrier
1503,black-and-tan_coonhound
1504,norwegian_elkhound
1505,komondor
1506,afghan_hound
1507,sealyham_terrier
1508,cairn
1509,english_setter
1510,norwegian_elkhound
1511,whippet
1512,toy_terrier
1513,giant_schnauzer
1514,boxer
1515,golden_retriever
1516,basset
1517,chow
1518,afghan_hound
1519,miniature_pinscher
1520,weimaraner
1521,yorkshire_terrier
1522,airedale
1523,flat-coated_retriever
1524,black-and-tan_coonhound
1525,chesapeake_bay_retriever
1526,maltese_dog
1527,affenpinscher
1528,doberman
1529,bouvier_des_flandres
1530,sussex_spaniel
1531,airedale
1532,dandie_dinmont
1533,soft-coated_wheaten_terrier
1534,boston_bull
1535,siberian_husky
1536,pembroke
1537,silky_terrier
1538,border_collie
1539,japanese_spaniel
1540,bluetick
1541,border_collie
1542,brabancon_griffon
1543,collie
1544,greater_swiss_mountain_dog
1545,japanese_spaniel
1546,saint_bernard
1547,great_dane
1548,ibizan_hound
1549,rhodesian_ridgeback
1550,norwegian_elkhound
1551,kuvasz
1552,welsh_springer_spaniel
1553,standard_schnauzer
1554,bull_mastiff
1555,american_staffordshire_terrier
1556,otterhound
1557,rhodesian_ridgeback
1558,boston_bull
1559,boxer
1560,border_collie
1561,african_hunting_dog
1562,english_springer
1563,lhasa
1564,old_english_sheepdog
1565,chesapeake_bay_retriever
1566,norfolk_terrier
1567,kelpie
1568,boxer
1569,weimaraner
1570,entlebucher
1571,tibetan_terrier
1572,weimaraner
1573,german_short-haired_pointer
1574,basenji
1575,american_staffordshire_terrier
1576,great_pyrenees
1577,bernese_mountain_dog
1578,brittany_spaniel
1579,siberian_husky
1580,sealyham_terrier
1581,dandie_dinmont
1582,tibetan_terrier
1583,collie
1584,boston_bull
1585,scottish_deerhound
1586,bedlington_terrier
1587,ibizan_hound
1588,pug
1589,borzoi
1590,affenpinscher
1591,flat-coated_retriever
1592,bull_mastiff
1593,irish_setter
1594,pug
1595,kelpie
1596,french_bulldog
1597,borzoi
1598,french_bulldog
1599,komondor
1600,briard
1601,basenji
1602,miniature_schnauzer
1603,irish_terrier
1604,brittany_spaniel
1605,keeshond
1606,schipperke
1607,boston_bull
1608,irish_setter
1609,american_staffordshire_terrier
1610,collie
1611,black-and-tan_coonhound
1612,scotch_terrier
1613,lhasa
1614,newfoundland
1615,malamute
1616,keeshond
1617,weimaraner
1618,standard_schnauzer
1619,lhasa
1620,great_pyrenees
1621,tibetan_terrier
1622,norwich_terrier
1623,komondor
1624,cairn
1625,irish_terrier
1626,basset
1627,dhole
1628,groenendael
1629,kerry_blue_terrier
1630,flat-coated_retriever
1631,kerry_blue_terrier
1632,bloodhound
1633,saluki
1634,redbone
1635,brabancon_griffon
1636,ibizan_hound
1637,shih-tzu
1638,blenheim_spaniel
1639,boston_bull
1640,wire-haired_fox_terrier
1641,bouvier_des_flandres
1642,cardigan
1643,rottweiler
1644,ibizan_hound
1645,scottish_deerhound
1646,entlebucher
1647,silky_terrier
1648,miniature_schnauzer
1649,samoyed
1650,shih-tzu
1651,soft-coated_wheaten_terrier
1652,lhasa
1653,bouvier_des_flandres
1654,flat-coated_retriever
1655,cairn
1656,chihuahua
1657,black-and-tan_coonhound
1658,ibizan_hound
1659,english_springer
1660,lakeland_terrier
1661,briard
1662,vizsla
1663,scotch_terrier
1664,shih-tzu
1665,french_bulldog
1666,dandie_dinmont
1667,irish_wolfhound
1668,papillon
1669,groenendael
1670,blenheim_spaniel
1671,airedale
1672,bedlington_terrier
1673,standard_poodle
1674,ibizan_hound
1675,saluki
1676,pekinese
1677,boston_bull
1678,boston_bull
1679,sussex_spaniel
1680,afghan_hound
1681,soft-coated_wheaten_terrier
1682,doberman
1683,pekinese
1684,english_foxhound
1685,cardigan
1686,african_hunting_dog
1687,siberian_husky
1688,leonberg
1689,bernese_mountain_dog
1690,west_highland_white_terrier
1691,malamute
1692,beagle
1693,basset
1694,australian_terrier
1695,english_springer
1696,bull_mastiff
1697,beagle
1698,miniature_pinscher
1699,entlebucher
1700,beagle
1701,papillon
1702,dhole
1703,old_english_sheepdog
1704,toy_terrier
1705,bouvier_des_flandres
1706,miniature_pinscher
1707,bloodhound
1708,english_setter
1709,afghan_hound
1710,curly-coated_retriever
1711,bloodhound
1712,english_setter
1713,rhodesian_ridgeback
1714,boxer
1715,cairn
1716,otterhound
1717,entlebucher
1718,dingo
1719,brabancon_griffon
1720,silky_terrier
1721,komondor
1722,pekinese
1723,bull_mastiff
1724,border_terrier
1725,miniature_schnauzer
1726,cocker_spaniel
1727,miniature_pinscher
1728,leonberg
1729,scotch_terrier
1730,chihuahua
1731,wire-haired_fox_terrier
1732,groenendael
1733,chow
1734,samoyed
1735,lakeland_terrier
1736,groenendael
1737,cocker_spaniel
1738,flat-coated_retriever
1739,mexican_hairless
1740,whippet
1741,entlebucher
1742,briard
1743,newfoundland
1744,bull_mastiff
1745,curly-coated_retriever
1746,brittany_spaniel
1747,german_short-haired_pointer
1748,scotch_terrier
1749,cairn
1750,blenheim_spaniel
1751,west_highland_white_terrier
1752,pomeranian
1753,afghan_hound
1754,great_pyrenees
1755,brittany_spaniel
1756,lakeland_terrier
1757,border_terrier
1758,airedale
1759,labrador_retriever
1760,afghan_hound
1761,blenheim_spaniel
1762,chow
1763,irish_wolfhound
1764,clumber
1765,english_setter
1766,american_staffordshire_terrier
1767,blenheim_spaniel
1768,boxer
1769,norfolk_terrier
1770,japanese_spaniel
1771,flat-coated_retriever
1772,curly-coated_retriever
1773,brabancon_griffon
1774,blenheim_spaniel
1775,italian_greyhound
1776,bluetick
1777,chesapeake_bay_retriever
1778,miniature_schnauzer
1779,chow
1780,german_short-haired_pointer
1781,scotch_terrier
1782,silky_terrier
1783,redbone
1784,irish_wolfhound
1785,welsh_springer_spaniel
1786,black-and-tan_coonhound
1787,silky_terrier
1788,vizsla
1789,lhasa
1790,cairn
1791,newfoundland
1792,afghan_hound
1793,chihuahua
1794,vizsla
1795,yorkshire_terrier
1796,sealyham_terrier
1797,beagle
1798,japanese_spaniel
1799,samoyed
1800,german_shepherd
1801,yorkshire_terrier
1802,west_highland_white_terrier
1803,whippet
1804,malamute
1805,australian_terrier
1806,tibetan_mastiff
1807,lhasa
1808,boston_bull
1809,silky_terrier
1810,pomeranian
1811,great_dane
1812,entlebucher
1813,saluki
1814,gordon_setter
1815,tibetan_terrier
1816,german_short-haired_pointer
1817,tibetan_terrier
1818,dhole
1819,soft-coated_wheaten_terrier
1820,kerry_blue_terrier
1821,toy_poodle
1822,chow
1823,samoyed
1824,australian_terrier
1825,clumber
1826,groenendael
1827,cairn
1828,boston_bull
1829,whippet
1830,papillon
1831,malinois
1832,tibetan_terrier
1833,dhole
1834,dandie_dinmont
1835,scottish_deerhound
1836,toy_poodle
1837,cairn
1838,staffordshire_bullterrier
1839,curly-coated_retriever
1840,dhole
1841,irish_wolfhound
1842,cairn
1843,newfoundland
1844,sealyham_terrier
1845,whippet
1846,briard
1847,toy_terrier
1848,basenji
1849,irish_terrier
1850,norwegian_elkhound
1851,bluetick
1852,welsh_springer_spaniel
1853,english_setter
1854,greater_swiss_mountain_dog
1855,chihuahua
1856,doberman
1857,golden_retriever
1858,pug
1859,groenendael
1860,dingo
1861,basenji
1862,soft-coated_wheaten_terrier
1863,staffordshire_bullterrier
1864,italian_greyhound
1865,irish_water_spaniel
1866,irish_terrier
1867,brittany_spaniel
1868,australian_terrier
1869,briard
1870,dingo
1871,rottweiler
1872,cairn
1873,norfolk_terrier
1874,chesapeake_bay_retriever
1875,giant_schnauzer
1876,sealyham_terrier
1877,newfoundland
1878,briard
1879,boxer
1880,samoyed
1881,basenji
1882,vizsla
1883,italian_greyhound
1884,beagle
1885,groenendael
1886,ibizan_hound
1887,mexican_hairless
1888,rhodesian_ridgeback
1889,cardigan
1890,siberian_husky
1891,dhole
1892,kelpie
1893,flat-coated_retriever
1894,brittany_spaniel
1895,newfoundland
1896,scottish_deerhound
1897,papillon
1898,miniature_pinscher
1899,otterhound
1900,maltese_dog
1901,keeshond
1902,shih-tzu
1903,saluki
1904,shetland_sheepdog
1905,english_setter
1906,whippet
1907,irish_water_spaniel
1908,vizsla
1909,irish_terrier
1910,beagle
1911,soft-coated_wheaten_terrier
1912,entlebucher
1913,ibizan_hound
1914,flat-coated_retriever
1915,shih-tzu
1916,bedlington_terrier
1917,great_pyrenees
1918,papillon
1919,tibetan_mastiff
1920,bluetick
1921,airedale
1922,bedlington_terrier
1923,giant_schnauzer
1924,english_springer
1925,french_bulldog
1926,african_hunting_dog
1927,pug
1928,walker_hound
1929,siberian_husky
1930,tibetan_mastiff
1931,saint_bernard
1932,dhole
1933,briard
1934,dhole
1935,norwich_terrier
1936,chow
1937,black-and-tan_coonhound
1938,sussex_spaniel
1939,great_dane
1940,brittany_spaniel
1941,african_hunting_dog
1942,airedale
1943,tibetan_mastiff
1944,pug
1945,soft-coated_wheaten_terrier
1946,english_springer
1947,affenpinscher
1948,kelpie
1949,bouvier_des_flandres
1950,cairn
1951,old_english_sheepdog
1952,whippet
1953,irish_water_spaniel
1954,clumber
1955,english_springer
1956,bluetick
1957,siberian_husky
1958,miniature_pinscher
1959,maltese_dog
1960,redbone
1961,irish_water_spaniel
1962,bedlington_terrier
1963,norwegian_elkhound
1964,kerry_blue_terrier
1965,welsh_springer_spaniel
1966,old_english_sheepdog
1967,irish_terrier
1968,shih-tzu
1969,italian_greyhound
1970,border_collie
1971,english_setter
1972,komondor
1973,german_shepherd
1974,basenji
1975,affenpinscher
1976,miniature_pinscher
1977,border_terrier
1978,bouvier_des_flandres
1979,whippet
1980,afghan_hound
1981,cairn
1982,irish_wolfhound
1983,doberman
1984,malinois
1985,irish_wolfhound
1986,malamute
1987,golden_retriever
1988,great_pyrenees
1989,norwegian_elkhound
1990,boxer
1991,groenendael
1992,schipperke
1993,bedlington_terrier
1994,miniature_pinscher
1995,irish_setter
1996,cardigan
1997,miniature_pinscher
1998,maltese_dog
1999,ibizan_hound
2000,standard_poodle
2001,maltese_dog
2002,shih-tzu
2003,toy_poodle
2004,curly-coated_retriever
2005,english_foxhound
2006,rhodesian_ridgeback
2007,bernese_mountain_dog
2008,bernese_mountain_dog
2009,standard_poodle
2010,ibizan_hound
2011,pekinese
2012,samoyed
2013,kerry_blue_terrier
2014,maltese_dog
2015,english_setter
2016,maltese_dog
2017,norwich_terrier
2018,sealyham_terrier
2019,siberian_husky
2020,airedale
2021,borzoi
2022,miniature_schnauzer
2023,borzoi
2024,clumber
2025,briard
2026,pomeranian
2027,basenji
2028,bull_mastiff
2029,irish_terrier
2030,doberman
2031,boston_bull
2032,beagle
2033,entlebucher
2034,dandie_dinmont
2035,irish_wolfhound
2036,japanese_spaniel
2037,australian_terrier
2038,chow
2039,english_setter
2040,afghan_hound
2041,weimaraner
2042,giant_schnauzer
2043,lakeland_terrier
2044,weimaraner
2045,old_english_sheepdog
2046,tibetan_terrier
2047,boston_bull
2048,entlebucher
2049,irish_wolfhound
2050,miniature_schnauzer
2051,saint_bernard
2052,maltese_dog
2053,german_shepherd
2054,komondor
2055,sealyham_terrier
2056,sealyham_terrier
2057,cocker_spaniel
2058,toy_poodle
2059,leonberg
2060,malamute
2061,saint_bernard
2062,afghan_hound
2063,samoyed
2064,samoyed
2065,keeshond
2066,basset
2067,afghan_hound
2068,beagle
2069,kelpie
2070,pomeranian
2071,yorkshire_terrier
2072,pug
2073,siberian_husky
2074,yorkshire_terrier
2075,siberian_husky
2076,gordon_setter
2077,groenendael
2078,flat-coated_retriever
2079,siberian_husky
2080,beagle
2081,flat-coated_retriever
2082,whippet
2083,bull_mastiff
2084,chow
2085,border_collie
2086,silky_terrier
2087,great_pyrenees
2088,australian_terrier
2089,ibizan_hound
2090,staffordshire_bullterrier
2091,malinois
2092,weimaraner
2093,basenji
2094,flat-coated_retriever
2095,pug
2096,norwegian_elkhound
2097,papillon
2098,newfoundland
2099,leonberg
2100,pug
2101,english_setter
2102,blenheim_spaniel
2103,norwegian_elkhound
2104,flat-coated_retriever
2105,maltese_dog
2106,saluki
2107,border_terrier
2108,african_hunting_dog
2109,mexican_hairless
2110,greater_swiss_mountain_dog
2111,boxer
2112,brittany_spaniel
2113,golden_retriever
2114,black-and-tan_coonhound
2115,pomeranian
2116,italian_greyhound
2117,blenheim_spaniel
2118,rhodesian_ridgeback
2119,chihuahua
2120,scotch_terrier
2121,greater_swiss_mountain_dog
2122,great_dane
2123,borzoi
2124,irish_water_spaniel
2125,komondor
2126,cairn
2127,collie
2128,standard_poodle
2129,bluetick
2130,afghan_hound
2131,shetland_sheepdog
2132,old_english_sheepdog
2133,flat-coated_retriever
2134,boxer
2135,toy_poodle
2136,bloodhound
2137,maltese_dog
2138,cairn
2139,italian_greyhound
2140,german_shepherd
2141,collie
2142,irish_terrier
2143,german_short-haired_pointer
2144,italian_greyhound
2145,afghan_hound
2146,affenpinscher
2147,boston_bull
2148,blenheim_spaniel
2149,pomeranian
2150,malamute
2151,basset
2152,miniature_poodle
2153,papillon
2154,pomeranian
2155,west_highland_white_terrier
2156,german_short-haired_pointer
2157,scotch_terrier
2158,bedlington_terrier
2159,great_dane
2160,cocker_spaniel
2161,english_foxhound
2162,bloodhound
2163,schipperke
2164,boston_bull
2165,irish_wolfhound
2166,irish_terrier
2167,italian_greyhound
2168,welsh_springer_spaniel
2169,italian_greyhound
2170,dingo
2171,african_hunting_dog
2172,curly-coated_retriever
2173,pembroke
2174,english_setter
2175,irish_setter
2176,beagle
2177,yorkshire_terrier
2178,tibetan_terrier
2179,clumber
2180,borzoi
2181,entlebucher
2182,great_pyrenees
2183,kuvasz
2184,english_springer
2185,dandie_dinmont
2186,otterhound
2187,keeshond
2188,great_pyrenees
2189,airedale
2190,english_springer
2191,entlebucher
2192,bull_mastiff
2193,brabancon_griffon
2194,golden_retriever
2195,african_hunting_dog
2196,giant_schnauzer
2197,maltese_dog
2198,chow
2199,leonberg
2200,afghan_hound
2201,weimaraner
2202,great_dane
2203,airedale
2204,yorkshire_terrier
2205,doberman
2206,african_hunting_dog
2207,brabancon_griffon
2208,walker_hound
2209,kerry_blue_terrier
2210,miniature_pinscher
2211,west_highland_white_terrier
2212,airedale
2213,german_shepherd
2214,yorkshire_terrier
2215,blenheim_spaniel
2216,miniature_schnauzer
2217,pomeranian
2218,saluki
2219,redbone
2220,norfolk_terrier
2221,soft-coated_wheaten_terrier
2222,komondor
2223,saint_bernard
2224,mexican_hairless
2225,boston_bull
2226,scotch_terrier
2227,sealyham_terrier
2228,boston_bull
2229,newfoundland
2230,basenji
2231,italian_greyhound
2232,schipperke
2233,vizsla
2234,staffordshire_bullterrier
2235,pomeranian
2236,french_bulldog
2237,irish_terrier
2238,vizsla
2239,chow
2240,newfoundland
2241,walker_hound
2242,kerry_blue_terrier
2243,dandie_dinmont
2244,newfoundland
2245,blenheim_spaniel
2246,samoyed
2247,border_terrier
2248,kerry_blue_terrier
2249,german_shepherd
2250,shetland_sheepdog
2251,whippet
2252,lhasa
2253,norfolk_terrier
2254,siberian_husky
2255,basset
2256,maltese_dog
2257,border_terrier
2258,rhodesian_ridgeback
2259,clumber
2260,borzoi
2261,samoyed
2262,kerry_blue_terrier
2263,komondor
2264,lakeland_terrier
2265,komondor
2266,cardigan
2267,bedlington_terrier
2268,beagle
2269,toy_poodle
2270,leonberg
2271,pekinese
2272,great_pyrenees
2273,cairn
2274,samoyed
2275,irish_setter
2276,basset
2277,airedale
2278,mexican_hairless
2279,boxer
2280,norwich_terrier
2281,west_highland_white_terrier
2282,clumber
2283,maltese_dog
2284,scottish_deerhound
2285,irish_wolfhound
2286,bouvier_des_flandres
2287,welsh_springer_spaniel
2288,bedlington_terrier
2289,golden_retriever
2290,saluki
2291,affenpinscher
2292,english_foxhound
2293,scottish_deerhound
2294,bull_mastiff
2295,great_pyrenees
2296,dingo
2297,dhole
2298,sealyham_terrier
2299,cairn
2300,chihuahua
2301,weimaraner
2302,walker_hound
2303,saluki
2304,dingo
2305,dingo
2306,vizsla
2307,irish_water_spaniel
2308,sussex_spaniel
2309,brabancon_griffon
2310,sealyham_terrier
2311,brittany_spaniel
2312,malamute
2313,pug
2314,blenheim_spaniel
2315,norwegian_elkhound
2316,rottweiler
2317,clumber
2318,shih-tzu
2319,weimaraner
2320,sealyham_terrier
2321,clumber
2322,brabancon_griffon
2323,beagle
2324,miniature_poodle
2325,great_dane
2326,maltese_dog
2327,pembroke
2328,standard_poodle
2329,kuvasz
2330,rhodesian_ridgeback
2331,weimaraner
2332,boxer
2333,bedlington_terrier
2334,papillon
2335,kerry_blue_terrier
2336,african_hunting_dog
2337,keeshond
2338,entlebucher
2339,rottweiler
2340,irish_terrier
2341,clumber
2342,tibetan_terrier
2343,great_dane
2344,norwegian_elkhound
2345,mexican_hairless
2346,borzoi
2347,saluki
2348,silky_terrier
2349,soft-coated_wheaten_terrier
2350,pug
2351,bedlington_terrier
2352,giant_schnauzer
2353,pembroke
2354,silky_terrier
2355,cairn
2356,mexican_hairless
2357,blenheim_spaniel
2358,american_staffordshire_terrier
2359,chesapeake_bay_retriever
2360,lhasa
2361,basenji
2362,norwegian_elkhound
2363,african_hunting_dog
2364,bedlington_terrier
2365,bernese_mountain_dog
2366,lhasa
2367,kerry_blue_terrier
2368,great_pyrenees
2369,maltese_dog
2370,boxer
2371,scottish_deerhound
2372,border_terrier
2373,papillon
2374,pembroke
2375,rhodesian_ridgeback
2376,miniature_schnauzer
2377,greater_swiss_mountain_dog
2378,maltese_dog
2379,maltese_dog
2380,border_terrier
2381,dandie_dinmont
2382,cocker_spaniel
2383,miniature_pinscher
2384,bernese_mountain_dog
2385,shetland_sheepdog
2386,entlebucher
2387,tibetan_mastiff
2388,basset
2389,cardigan
2390,wire-haired_fox_terrier
2391,chesapeake_bay_retriever
2392,scotch_terrier
2393,chow
2394,pembroke
2395,norfolk_terrier
2396,cardigan
2397,entlebucher
2398,boxer
2399,labrador_retriever
2400,blenheim_spaniel
2401,wire-haired_fox_terrier
2402,gordon_setter
2403,irish_terrier
2404,labrador_retriever
2405,german_shepherd
2406,newfoundland
2407,sussex_spaniel
2408,golden_retriever
2409,malamute
2410,toy_terrier
2411,briard
2412,rhodesian_ridgeback
